"","id","created","date","time","word"
"69","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","a"
"70","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","knockoff"
"71","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","brand"
"72","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","bus"
"73","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","for"
"74","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","some"
"75","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","unknown"
"76","726071573807960064",2016-04-29 15:32:07,"2016-04-29","15:32:07","reason"
"77","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","michelledbeadle"
"78","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","why"
"79","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","don't"
"80","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","you"
"81","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","jump"
"82","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","on"
"83","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","megabus"
"84","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","to"
"85","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","the"
"86","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","atl"
"87","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","and"
"88","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","head"
"89","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","to"
"90","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","dega"
"91","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","with"
"92","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","us"
"93","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","sunday"
"94","726070926647824384",2016-04-29 15:29:33,"2016-04-29","15:29:33","talladegasupers"
"95","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","cash_mohney"
"96","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","dorothealasky"
"97","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","morbidanatomy"
"98","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","jstor"
"99","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","go"
"100","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","ny"
"101","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","is"
"102","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","a"
"103","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","50"
"104","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","megabus"
"105","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","ticket"
"106","726070241403490308",2016-04-29 15:26:49,"2016-04-29","15:26:49","away"
"107","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","obviously"
"108","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","man"
"109","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","got"
"110","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","the"
"111","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","megabus"
"112","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","with"
"113","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","no"
"114","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","plugs"
"115","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","or"
"116","726068010541322241",2016-04-29 15:17:58,"2016-04-29","15:17:58","wifi"
"117","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","megabus"
"118","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","please"
"119","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","be"
"120","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","good"
"121","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","to"
"122","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","me"
"123","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","seems"
"124","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","like"
"125","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","i'm"
"126","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","gonna"
"127","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","be"
"128","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","traveling"
"129","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","a"
"130","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","long"
"131","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","way"
"132","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","with"
"133","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","y'all"
"134","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","like"
"135","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","18"
"136","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","hours"
"137","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","one"
"138","726067447032225792",2016-04-29 15:15:43,"2016-04-29","15:15:43","way"
"139","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","and"
"140","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","so"
"141","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","everton"
"142","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","away"
"143","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","begins"
"144","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","on"
"145","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","the"
"146","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","megabus"
"147","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","send"
"148","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","best"
"149","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","wishes"
"150","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","my"
"151","726066277954019329",2016-04-29 15:11:04,"2016-04-29","15:11:04","way"
"152","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","my"
"153","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","megabus"
"154","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","is"
"155","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","late"
"156","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","and"
"157","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","ive"
"158","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","run"
"159","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","out"
"160","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","of"
"161","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","drink"
"162","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","and"
"163","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","im"
"164","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","not"
"165","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","feeling"
"166","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","too"
"167","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","great"
"168","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","i"
"169","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","really"
"170","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","need"
"171","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","ice"
"172","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","cream"
"173","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","when"
"174","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","i"
"175","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","get"
"176","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","off"
"177","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","this"
"178","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","still"
"179","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","15mins"
"180","726065835224256512",2016-04-29 15:09:19,"2016-04-29","15:09:19","away"
"181","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","dillinger"
"182","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","four"
"183","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","were"
"184","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","totally"
"185","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","worth"
"186","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","being"
"187","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","hungover"
"188","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","on"
"189","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","a"
"190","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","megabus"
"191","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","for"
"192","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","which"
"193","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","is"
"194","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","fuckin"
"195","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","saying"
"196","726065745860386816",2016-04-29 15:08:58,"2016-04-29","15:08:58","something"
"197","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","loljess_kidding"
"198","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","greyhoundbus"
"199","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","hey"
"200","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","at"
"201","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","least"
"202","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","you're"
"203","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","not"
"204","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","using"
"205","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","megabus"
"206","726065177964204032",2016-04-29 15:06:42,"2016-04-29","15:06:42","anymore"
"207","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","megabusuk"
"208","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","e.g"
"209","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","from"
"210","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","munich"
"211","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","https"
"212","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","t.co"
"213","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","4cvmw2uv6t"
"214","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","megabusde"
"215","726064950339342340",2016-04-29 15:05:48,"2016-04-29","15:05:48","mucbru"
"216","726064797419208706",2016-04-29 15:05:11,"2016-04-29","15:05:11","barrygoldblatt"
"217","726064797419208706",2016-04-29 15:05:11,"2016-04-29","15:05:11","god"
"218","726064797419208706",2016-04-29 15:05:11,"2016-04-29","15:05:11","bless"
"219","726064797419208706",2016-04-29 15:05:11,"2016-04-29","15:05:11","spirit's"
"220","726064797419208706",2016-04-29 15:05:11,"2016-04-29","15:05:11","glorified"
"221","726064797419208706",2016-04-29 15:05:11,"2016-04-29","15:05:11","sky"
"222","726064797419208706",2016-04-29 15:05:11,"2016-04-29","15:05:11","megabus"
"223","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","where's"
"224","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","next"
"225","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","on"
"226","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","your"
"227","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","list"
"228","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","we're"
"229","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","thinking"
"230","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","brussels"
"231","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","https"
"232","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","t.co"
"233","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","mhym8hucn8"
"234","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","travel"
"235","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","https"
"236","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","t.co"
"237","726063708640792576",2016-04-29 15:00:52,"2016-04-29","15:00:52","frvgkfqqca"
"238","726063627413950465",2016-04-29 15:00:33,"2016-04-29","15:00:33","very"
"239","726063627413950465",2016-04-29 15:00:33,"2016-04-29","15:00:33","scared"
"240","726063627413950465",2016-04-29 15:00:33,"2016-04-29","15:00:33","of"
"241","726063627413950465",2016-04-29 15:00:33,"2016-04-29","15:00:33","getting"
"242","726063627413950465",2016-04-29 15:00:33,"2016-04-29","15:00:33","the"
